LogId,StartTime,Duration,Efficiency,IsMainSleep,SleepDataType,MinutesAfterWakeUp,MinutesAsleep,MinutesToFallAsleep,TimeInBed,ClassicAsleepCount,ClassicAsleepDuration,ClassicAwakeCount,ClassicAwakeDuration,ClassicRestlessCount,ClassicRestlessDuration,StagesWakeCount,StagesWakeDuration,StagesWakeThirtyDayAvg,StagesLightCount,StagesLightDuration,StagesLightThirtyDayAvg,StagesDeepCount,StagesDeepDuration,StagesDeepThirtyDayAvg,StagesREMCount,StagesREMDuration,StagesREMThirtyDayAvg,SleepLogType
37623163402,7/13/2022 1:59:00 AM,11580000,99,True,stages,0,176,0,193,,,,,,,7,17,32,9,141,193,1,4,28,1,31,43,
37630897182,7/13/2022 11:03:30 PM,25140000,96,True,stages,3,339,0,419,,,,,,,17,80,27,18,187,176,5,70,20,3,82,39,
37643343991,7/15/2022 2:24:30 AM,17040000,95,True,stages,0,257,0,284,,,,,,,11,27,40,15,195,179,3,49,33,2,13,50,
37647736292,7/15/2022 9:44:00 PM,12060000,91,False,stages,0,170,0,201,,,,,,,10,31,38,11,152,182,2,18,36,0,0,42,
37679918781,7/16/2022 2:24:30 AM,15000000,94,True,stages,0,204,0,250,,,,,,,17,46,38,18,145,182,2,42,36,1,17,42,
37679918782,7/16/2022 10:40:00 PM,33660000,93,True,stages,0,502,0,561,,,,,,,22,59,44,25,307,201,3,134,40,7,61,38,
37679918783,7/18/2022 1:26:30 AM,17340000,89,True,stages,0,242,0,289,,,,,,,12,47,46,15,195,216,3,35,53,2,12,41,
39767782648,1/4/2023 10:09:00 PM,38820000,94,True,stages,0,567,0,647,,,,,,,17,80,0,20,449,0,1,62,0,4,56,0,auto_detected
39767782649,1/5/2023 11:14:00 PM,3840000,94,False,classic,0,60,0,64,0,60,1,1,2,3,,,,,,,,,,,,,auto_detected
39767782650,1/6/2023 1:29:00 AM,22920000,88,True,stages,0,340,0,382,,,,,,,6,42,80,9,243,449,2,82,62,2,15,56,auto_detected
39767782651,1/6/2023 11:06:00 PM,34860000,92,True,stages,0,506,0,581,,,,,,,20,75,61,23,413,346,1,75,72,3,18,36,auto_detected
39767782652,1/7/2023 10:18:30 PM,5880000,93,False,classic,0,91,0,98,0,91,0,0,3,7,,,,,,,,,,,,,auto_detected
39767782653,1/8/2023 12:58:00 AM,19680000,93,True,stages,0,292,0,328,,,,,,,15,36,66,17,240,368,1,26,73,2,26,30,auto_detected
39767782654,1/9/2023 12:07:00 AM,29220000,87,True,stages,0,431,0,487,,,,,,,15,56,58,21,321,336,3,51,61,4,59,29,auto_detected
39767782655,1/9/2023 10:40:00 PM,34920000,93,True,stages,0,519,0,582,,,,,,,22,63,58,31,429,333,6,74,59,3,16,35,auto_detected
39767782656,1/11/2023 12:11:00 AM,29520000,91,True,stages,5,426,0,492,,,,,,,15,66,59,22,261,349,3,87,62,5,78,32,auto_detected
39775631616,1/11/2023 10:51:30 PM,32520000,88,True,stages,1,468,0,542,,,,,,,19,74,60,24,355,337,2,71,65,3,42,38,auto_detected
39790332753,1/13/2023 4:40:30 AM,4680000,100,False,classic,0,78,0,78,0,78,0,0,0,0,,,,,,,,,,,,,auto_detected
39792404466,1/13/2023 7:09:00 AM,5760000,86,True,classic,0,83,0,96,0,83,1,6,4,7,,,,,,,,,,,,,auto_detected
39816957619,1/13/2023 11:52:00 PM,32640000,92,True,stages,0,494,0,544,,,,,,,12,50,62,18,362,339,2,27,66,6,105,39,auto_detected
39816957620,1/14/2023 10:48:30 PM,30180000,93,True,stages,0,434,0,503,,,,,,,13,69,60,20,298,341,1,63,62,7,73,46,auto_detected
39824956251,1/15/2023 11:28:00 PM,28800000,92,True,stages,0,426,0,480,,,,,,,11,54,61,17,355,337,6,53,62,1,18,49,auto_detected
39837199633,1/17/2023 1:47:30 AM,20220000,93,True,stages,6,288,0,337,,,,,,,13,49,60,15,261,339,1,15,61,2,12,46,auto_detected
39850458722,1/17/2023 11:17:00 PM,16860000,100,True,stages,0,253,0,281,,,,,,,15,28,60,16,153,332,1,64,57,2,36,43,auto_detected
39865207431,1/19/2023 2:32:00 AM,16320000,99,True,stages,1,247,0,272,,,,,,,10,25,57,13,117,318,2,88,58,4,42,43,auto_detected
39873003407,1/19/2023 10:53:30 PM,31260000,90,True,stages,8,433,0,521,,,,,,,15,88,55,19,377,304,2,27,60,4,29,43,auto_detected
39884006193,1/20/2023 8:53:00 PM,27420000,88,True,stages,0,388,0,457,,,,,,,10,69,57,15,339,309,2,32,58,2,17,42,auto_detected
39890370988,1/21/2023 7:26:00 AM,6360000,90,False,classic,0,95,0,106,0,95,2,5,4,6,,,,,,,,,,,,,auto_detected
39896113592,1/21/2023 9:26:00 PM,24720000,93,True,stages,0,362,0,412,,,,,,,12,50,58,16,289,311,3,42,56,2,31,40,auto_detected
39902865712,1/22/2023 5:56:30 AM,11760000,94,False,stages,0,179,0,196,,,,,,,8,17,58,10,175,311,1,4,56,0,0,40,auto_detected
39908276719,1/22/2023 9:39:00 PM,35400000,93,True,stages,0,503,0,590,,,,,,,24,87,58,31,369,320,2,53,55,7,81,40,auto_detected
39927180851,1/23/2023 10:39:00 PM,33480000,96,True,stages,0,487,0,558,,,,,,,11,71,60,16,246,323,3,103,55,7,138,42,auto_detected
39935557117,1/24/2023 9:08:00 PM,6360000,99,False,classic,0,105,0,106,0,105,1,1,0,0,,,,,,,,,,,,,auto_detected
39935557117,1/24/2023 9:08:00 PM,34920000,90,True,stages,0,510,0,582,,,,,,,23,72,60,25,406,319,2,70,58,4,34,47,auto_detected
39954077445,1/25/2023 10:46:30 PM,28740000,96,True,stages,0,437,0,479,,,,,,,15,42,61,22,336,323,3,39,58,3,62,46,auto_detected
39960763688,1/26/2023 9:24:00 PM,35460000,92,True,stages,0,499,0,591,,,,,,,14,92,60,18,449,324,2,35,58,3,15,47,auto_detected
39973877500,1/27/2023 10:13:30 PM,24780000,90,True,stages,0,361,0,413,,,,,,,13,52,62,16,284,329,2,39,57,3,38,46,auto_detected
39980954017,1/28/2023 7:14:00 AM,5700000,100,False,classic,4,91,0,95,0,91,1,1,1,3,,,,,,,,,,,,,auto_detected
39987594766,1/28/2023 11:33:30 PM,34620000,91,True,stages,5,505,0,577,,,,,,,9,72,61,16,349,327,1,74,56,7,82,45,auto_detected
40004119199,1/29/2023 11:58:00 PM,20820000,98,True,stages,0,309,0,347,,,,,,,13,38,62,14,254,328,1,24,57,1,31,47,auto_detected
40006134243,1/30/2023 7:20:00 AM,4980000,95,False,classic,10,69,0,83,0,69,2,4,4,10,,,,,,,,,,,,,auto_detected
40012155536,1/30/2023 9:49:00 PM,17940000,94,True,classic,0,282,0,299,0,282,0,0,0,0,,,,,,,,,,,,,auto_detected
40017470903,1/31/2023 4:26:00 AM,16560000,94,False,classic,0,259,0,276,0,259,0,0,3,4,,,,,,,,,,,,,auto_detected
40029860939,1/31/2023 11:37:00 PM,32460000,96,True,stages,5,486,0,541,,,,,,,16,55,61,20,369,325,3,40,55,3,77,46,auto_detected
40039599314,2/1/2023 11:49:30 PM,34920000,92,True,stages,0,537,0,582,,,,,,,12,45,60,18,393,327,4,96,55,3,48,47,auto_detected
40052043647,2/2/2023 11:49:00 PM,30540000,93,True,stages,0,450,0,509,,,,,,,18,59,60,24,356,329,2,50,56,5,44,47,auto_detected
40064946536,2/3/2023 11:25:00 PM,32280000,94,True,stages,0,451,0,538,,,,,,,30,87,60,39,338,330,5,92,56,4,21,47,auto_detected
40072633776,2/4/2023 10:32:30 PM,3660000,100,False,classic,0,61,0,61,0,61,0,0,0,0,,,,,,,,,,,,,auto_detected
40075786383,2/5/2023 1:50:00 AM,21900000,92,True,stages,0,315,0,365,,,,,,,8,50,60,14,271,326,4,30,57,3,14,46,auto_detected
40087719871,2/5/2023 11:21:00 PM,12240000,96,True,stages,0,174,0,204,,,,,,,10,30,60,13,116,327,2,33,55,4,25,46,auto_detected
40391948950,2/23/2023 6:57:00 AM,8040000,90,True,classic,0,120,0,134,0,120,2,5,4,9,,,,,,,,,,,,,auto_detected
40391948951,2/23/2023 10:55:30 PM,34140000,87,True,stages,4,478,0,569,,,,,,,13,91,58,19,386,327,5,35,52,5,57,41,auto_detected
40391948952,2/24/2023 11:31:00 PM,32280000,92,True,classic,0,497,0,538,0,497,3,4,10,37,,,,,,,,,,,,,auto_detected
40391948953,2/25/2023 11:26:30 PM,37680000,88,True,stages,0,553,0,628,,,,,,,15,75,61,21,401,324,3,83,50,3,69,41,auto_detected
40391948954,2/26/2023 3:47:00 PM,3900000,92,False,classic,0,60,0,65,0,60,1,1,3,4,,,,,,,,,,,,,auto_detected
40391948955,2/26/2023 11:46:00 PM,26100000,94,True,stages,0,388,0,435,,,,,,,12,47,59,19,260,320,3,50,54,6,78,46,auto_detected
40391948956,2/27/2023 11:27:30 PM,31860000,92,True,stages,0,441,0,531,,,,,,,16,90,59,21,335,318,3,70,55,4,36,50,auto_detected
40391948958,2/28/2023 11:37:30 PM,30300000,93,True,stages,0,418,0,505,,,,,,,17,87,61,24,328,316,3,42,55,4,48,45,auto_detected
40493492457,3/1/2023 10:42:00 PM,26220000,95,True,stages,0,364,0,437,,,,,,,15,73,65,20,264,323,2,27,56,5,73,47,auto_detected
40493492458,3/2/2023 10:47:30 PM,34320000,92,True,stages,4,499,0,572,,,,,,,12,73,66,19,361,318,3,54,54,7,84,49,auto_detected
40493492459,3/3/2023 11:29:00 PM,32520000,94,True,stages,0,485,0,542,,,,,,,25,57,67,26,346,317,2,44,55,5,95,50,auto_detected
40493492460,3/4/2023 11:15:00 PM,34080000,90,True,stages,0,505,0,568,,,,,,,14,63,68,21,359,314,4,84,51,5,62,54,auto_detected
40493492461,3/5/2023 10:46:00 PM,26880000,92,True,stages,0,388,0,448,,,,,,,17,60,69,19,300,314,1,45,54,2,43,55,auto_detected
40493492462,3/6/2023 11:35:30 PM,34260000,91,True,stages,0,479,0,571,,,,,,,13,92,66,19,373,311,4,40,50,4,66,57,auto_detected
40493492463,3/7/2023 10:55:00 PM,30840000,96,True,stages,0,444,0,514,,,,,,,13,70,70,21,357,319,3,58,51,5,29,61,auto_detected
40500081583,3/8/2023 11:13:30 PM,25140000,96,True,stages,0,383,0,419,,,,,,,12,36,73,16,272,339,1,68,53,3,43,62,auto_detected
40504594638,3/9/2023 7:40:00 AM,7860000,89,False,classic,0,117,0,131,0,117,2,5,6,9,,,,,,,,,,,,,auto_detected
40513289527,3/10/2023 12:07:30 AM,28200000,96,True,stages,0,414,0,470,,,,,,,16,56,70,21,351,334,2,29,54,3,34,60,auto_detected
40523574368,3/10/2023 11:08:00 PM,31620000,90,True,stages,0,424,0,527,,,,,,,11,103,69,18,303,335,2,58,52,5,63,58,auto_detected
40536971698,3/11/2023 10:53:00 PM,42480000,93,True,stages,3,562,0,708,,,,,,,22,86,72,32,372,333,3,89,52,10,101,59,auto_detected
40556308449,3/12/2023 11:27:00 PM,8460000,95,False,classic,0,134,0,141,0,134,0,0,4,7,,,,,,,,,,,,,auto_detected
40556308450,3/13/2023 5:12:30 AM,20580000,92,True,stages,0,306,0,343,,,,,,,14,37,72,14,216,336,4,50,55,3,40,61,auto_detected
40608491735,3/13/2023 11:04:00 PM,22380000,94,True,stages,0,328,0,373,,,,,,,14,45,70,19,212,328,2,63,54,6,53,60,auto_detected
40608491736,3/14/2023 6:48:30 AM,10260000,92,False,classic,0,157,0,171,0,157,1,4,7,10,,,,,,,,,,,,,auto_detected
40608491737,3/14/2023 10:18:30 PM,39480000,92,True,stages,0,587,0,658,,,,,,,16,71,69,25,388,322,4,73,55,11,126,60,auto_detected
40608491738,3/16/2023 12:02:30 AM,34560000,90,True,stages,0,511,0,576,,,,,,,14,65,69,21,372,325,4,66,56,5,73,63,auto_detected
40608491739,3/16/2023 11:50:00 PM,32400000,90,True,stages,0,472,0,540,,,,,,,14,68,69,22,294,328,3,85,56,6,93,64,auto_detected
40613276493,3/17/2023 11:09:00 PM,34080000,92,True,stages,1,504,0,568,,,,,,,14,64,69,22,389,326,7,57,58,6,58,65,auto_detected
40627746195,3/18/2023 11:57:00 PM,26460000,95,True,stages,0,413,0,441,,,,,,,19,28,69,27,230,329,3,83,58,6,100,65,auto_detected
40639874514,3/20/2023 12:25:00 AM,14220000,95,True,stages,0,199,0,237,,,,,,,16,38,67,16,162,325,1,32,59,1,5,66,auto_detected
40643570355,3/20/2023 5:29:30 AM,10620000,96,False,classic,0,170,0,177,0,170,0,0,4,7,,,,,,,,,,,,,auto_detected
40660520620,3/21/2023 12:15:00 AM,23100000,93,True,stages,1,346,0,385,,,,,,,15,39,66,17,304,318,1,7,58,3,35,64,auto_detected
40660520621,3/21/2023 7:40:30 AM,8340000,91,False,classic,0,126,0,139,0,126,1,5,4,8,,,,,,,,,,,,,auto_detected
40667757410,3/21/2023 10:59:00 PM,33120000,93,True,stages,0,458,0,552,,,,,,,16,94,65,24,375,317,5,49,56,4,34,63,auto_detected
40684525475,3/22/2023 11:29:30 PM,29580000,92,True,stages,0,412,0,493,,,,,,,20,81,66,22,324,320,2,69,55,4,19,61,auto_detected
40697248786,3/23/2023 11:16:00 PM,35160000,92,True,stages,0,530,0,586,,,,,,,15,56,66,23,305,320,5,137,56,6,88,60,auto_detected
40703293493,3/25/2023 12:03:00 AM,30480000,93,True,stages,11,451,0,508,,,,,,,18,57,66,23,339,319,1,39,59,5,73,61,auto_detected
40716528079,3/25/2023 11:44:00 PM,37140000,90,True,stages,0,558,0,619,,,,,,,17,61,66,25,398,320,2,22,58,9,138,61,auto_detected
40725839421,3/26/2023 10:35:00 PM,29280000,93,True,stages,0,435,0,488,,,,,,,15,53,65,20,358,320,5,48,58,4,29,64,auto_detected
40744493665,3/27/2023 11:50:00 PM,34860000,92,True,stages,0,519,0,581,,,,,,,16,62,64,24,382,322,4,57,57,7,80,63,auto_detected
40755496509,3/28/2023 11:32:00 PM,31500000,95,True,stages,0,464,0,525,,,,,,,19,61,64,28,332,321,4,60,57,6,72,63,auto_detected
40771716803,3/30/2023 12:18:30 AM,34320000,94,True,stages,0,520,0,572,,,,,,,16,52,64,22,392,323,3,82,57,4,46,63,auto_detected
40788890047,3/30/2023 9:46:30 PM,36540000,94,True,stages,0,536,0,609,,,,,,,21,73,63,29,324,325,4,112,57,5,100,63,auto_detected
40801324548,3/31/2023 4:03:30 PM,3720000,98,False,classic,0,61,0,62,0,61,0,0,1,1,,,,,,,,,,,,,auto_detected
40801324549,3/31/2023 11:04:30 PM,34440000,87,True,stages,0,491,0,574,,,,,,,19,83,62,22,342,325,2,90,60,5,59,65,auto_detected
40807757913,4/2/2023 12:04:30 AM,34560000,90,True,stages,0,495,0,576,,,,,,,19,81,63,25,348,328,5,87,62,5,60,65,auto_detected
40819312831,4/2/2023 10:37:00 PM,37440000,91,True,stages,0,543,0,624,,,,,,,21,81,63,24,434,327,4,89,63,1,20,64,auto_detected
40833664252,4/4/2023 12:04:00 AM,30660000,93,True,classic,0,473,0,511,0,473,0,0,1,2,,,,,,,,,,,,,auto_detected
40850322723,4/4/2023 10:17:00 PM,5940000,100,False,classic,0,99,0,99,0,99,0,0,0,0,,,,,,,,,,,,,auto_detected
40863284558,4/5/2023 10:44:30 PM,36000000,94,True,stages,0,550,0,600,,,,,,,14,50,64,23,443,330,3,40,64,8,67,62,auto_detected
40868302466,4/6/2023 10:29:00 PM,21840000,93,True,stages,0,324,0,364,,,,,,,6,40,63,13,204,333,3,55,64,5,65,62,auto_detected
40873156088,4/7/2023 6:02:00 AM,5400000,99,False,classic,0,89,0,90,0,89,0,0,1,1,,,,,,,,,,,,,auto_detected
40880856127,4/8/2023 12:08:00 AM,30540000,90,True,stages,0,453,0,509,,,,,,,13,56,61,18,323,327,2,54,64,5,76,63,auto_detected
40912913526,4/9/2023 12:19:00 AM,26580000,93,True,stages,0,398,0,443,,,,,,,14,45,62,17,300,329,2,77,64,3,21,65,auto_detected
40912913527,4/9/2023 11:10:00 PM,36480000,92,True,stages,0,533,0,608,,,,,,,21,75,62,28,356,327,4,110,65,8,67,64,auto_detected
40929095778,4/11/2023 11:02:30 PM,30240000,90,True,stages,0,439,0,504,,,,,,,12,65,60,19,314,328,3,58,66,5,67,63,auto_detected
40940385543,4/12/2023 11:19:30 PM,33300000,92,True,stages,0,487,0,555,,,,,,,12,68,61,20,362,331,5,63,67,3,62,64,auto_detected
40952891282,4/13/2023 10:58:30 PM,32760000,93,True,stages,5,458,0,546,,,,,,,18,88,62,22,356,337,3,58,67,3,44,64,auto_detected
40961955003,4/14/2023 11:44:00 PM,32400000,92,True,stages,0,447,0,540,,,,,,,13,93,62,21,313,336,3,46,66,4,88,61,auto_detected
40980124654,4/15/2023 11:26:00 PM,28920000,91,True,stages,0,421,0,482,,,,,,,9,61,63,14,310,333,4,76,65,3,35,62,auto_detected
40988602812,4/16/2023 11:39:00 PM,26700000,96,True,stages,0,395,0,445,,,,,,,19,50,63,26,293,334,3,53,65,5,49,60,auto_detected
40999718511,4/17/2023 10:53:30 PM,4560000,99,False,classic,0,75,0,76,0,75,0,0,1,1,,,,,,,,,,,,,auto_detected
41003013658,4/18/2023 1:27:00 AM,27720000,93,True,stages,0,413,0,462,,,,,,,16,49,63,20,278,330,1,62,65,5,73,59,auto_detected
41007649111,4/18/2023 4:51:00 PM,3960000,98,False,classic,0,65,0,66,0,65,0,0,1,1,,,,,,,,,,,,,auto_detected
41015862753,4/18/2023 11:52:30 PM,32100000,94,True,stages,0,490,0,535,,,,,,,17,45,63,27,333,332,2,48,64,9,109,58,auto_detected
41025064121,4/19/2023 11:10:00 PM,31980000,91,True,stages,0,466,0,533,,,,,,,17,67,64,22,354,339,3,79,65,4,33,62,auto_detected
41038689626,4/20/2023 11:51:30 PM,32520000,90,True,stages,0,469,0,542,,,,,,,13,73,65,17,365,340,2,56,67,4,48,62,auto_detected
41048977685,4/22/2023 12:08:00 AM,33000000,91,True,stages,0,494,0,550,,,,,,,12,56,64,19,304,340,2,74,68,5,116,63,auto_detected
41062106349,4/23/2023 1:12:00 AM,23040000,93,True,stages,0,327,0,384,,,,,,,14,57,63,19,259,339,3,54,68,2,14,66,auto_detected
41075852764,4/24/2023 12:23:00 AM,34860000,95,True,stages,0,501,0,581,,,,,,,13,80,63,18,379,338,5,79,65,5,43,63,auto_detected
41088188903,4/24/2023 11:53:00 PM,30840000,90,True,stages,0,421,0,514,,,,,,,10,93,64,15,316,339,3,46,66,4,59,62,auto_detected
41106603825,4/25/2023 11:38:30 PM,29880000,94,True,stages,0,450,0,498,,,,,,,12,48,65,17,321,336,3,54,67,2,75,59,auto_detected
41113679218,4/26/2023 10:16:00 PM,34440000,91,True,stages,0,510,0,574,,,,,,,14,64,65,19,363,335,4,62,67,4,85,61,auto_detected
41147166329,4/27/2023 10:32:00 PM,18720000,100,True,stages,7,276,0,312,,,,,,,10,36,65,15,167,334,3,67,68,3,42,61,auto_detected
41149754118,4/29/2023 11:33:00 PM,41400000,92,True,stages,0,628,0,690,,,,,,,15,62,65,16,372,325,2,80,67,6,176,61,auto_detected
41162211741,4/30/2023 11:36:30 PM,31860000,88,True,stages,0,462,0,531,,,,,,,19,69,64,22,355,327,2,44,66,2,63,64,auto_detected
41173875353,5/1/2023 11:21:30 PM,29640000,94,True,stages,0,430,0,494,,,,,,,16,64,64,23,342,328,3,39,64,3,49,64,auto_detected
41190215053,5/2/2023 11:00:30 PM,36180000,91,True,stages,0,525,0,603,,,,,,,16,78,63,22,375,328,4,60,62,4,90,63,auto_detected
41202880058,5/3/2023 10:20:30 PM,31380000,95,True,stages,0,457,0,523,,,,,,,10,66,63,14,369,325,1,36,61,5,52,66,auto_detected
41218770775,5/5/2023 12:12:00 AM,26940000,96,True,stages,0,397,0,449,,,,,,,10,52,63,16,303,327,4,70,60,4,24,65,auto_detected
41223693759,5/5/2023 11:11:00 PM,35760000,93,True,stages,0,502,0,596,,,,,,,15,94,63,24,358,326,3,85,61,6,59,64,auto_detected
41238445651,5/6/2023 11:18:30 PM,34740000,94,True,stages,0,501,0,579,,,,,,,24,78,64,30,358,323,4,101,62,5,42,64,auto_detected
41248934448,5/7/2023 10:56:00 PM,23400000,94,True,stages,0,332,0,390,,,,,,,13,58,65,19,255,329,3,45,64,4,32,63,auto_detected
41254411478,5/8/2023 6:44:30 AM,5460000,92,False,classic,0,84,0,91,0,84,1,1,3,6,,,,,,,,,,,,,auto_detected
41263268435,5/8/2023 11:03:30 PM,32100000,87,True,stages,0,473,0,535,,,,,,,17,62,66,23,326,326,3,65,64,6,82,61,auto_detected
41331711668,5/9/2023 11:55:00 PM,13920000,99,True,stages,0,190,0,232,,,,,,,5,42,66,11,130,327,3,46,63,3,14,64,auto_detected
41331711669,5/10/2023 6:46:00 AM,7440000,91,False,classic,0,113,0,124,0,113,1,2,5,9,,,,,,,,,,,,,auto_detected
41331711670,5/10/2023 11:21:00 PM,35160000,94,True,stages,0,526,0,586,,,,,,,23,60,65,24,431,319,1,4,61,4,91,62,auto_detected
41331711671,5/11/2023 11:28:30 PM,18060000,94,True,stages,0,266,0,301,,,,,,,9,35,65,13,177,323,1,36,59,3,53,63,auto_detected
41331711672,5/12/2023 11:23:00 PM,35580000,91,True,stages,0,514,0,593,,,,,,,25,79,64,32,447,318,5,38,58,3,29,62,auto_detected
41331711673,5/13/2023 11:48:00 PM,15900000,91,True,stages,0,236,0,265,,,,,,,9,29,64,13,204,321,2,27,57,1,5,61,auto_detected
41529573260,5/24/2023 11:06:00 PM,22020000,93,True,stages,0,315,0,367,,,,,,,11,52,62,18,205,314,3,58,53,5,52,59,auto_detected
41529573261,5/25/2023 6:13:30 AM,5700000,88,False,classic,0,84,0,95,0,84,1,4,3,7,,,,,,,,,,,,,auto_detected
41529573262,5/25/2023 10:36:00 PM,35580000,92,True,stages,0,501,0,593,,,,,,,15,92,59,19,355,308,3,105,54,2,41,59,auto_detected
41529573263,5/27/2023 12:15:00 AM,29100000,95,True,stages,0,431,0,485,,,,,,,18,54,62,22,356,310,3,62,56,2,13,57,auto_detected
41529573264,5/27/2023 10:21:00 PM,34080000,94,True,classic,0,534,0,568,0,534,3,16,10,18,,,,,,,,,,,,,auto_detected
41529573265,5/28/2023 11:10:00 PM,31080000,92,True,classic,0,475,0,518,0,475,2,16,11,27,,,,,,,,,,,,,auto_detected
41529573266,5/29/2023 4:32:30 PM,3840000,98,False,classic,0,63,0,64,0,63,0,0,1,1,,,,,,,,,,,,,auto_detected
41529573267,5/29/2023 11:35:30 PM,29580000,93,True,stages,0,432,0,493,,,,,,,18,61,63,23,302,318,2,56,56,5,74,54,auto_detected
